town,flat_type,resale_price
JURONG EAST,3 ROOM,345000
JURONG EAST,3 ROOM,345000
TAMPINES,3 ROOM,345000
TAMPINES,3 ROOM,345000
TAMPINES,3 ROOM,345000
TAMPINES,3 ROOM,345000
TAMPINES,3 ROOM,345000
TAMPINES,3 ROOM,345000
TAMPINES,3 ROOM,345000
TAMPINES,3 ROOM,345000
TAMPINES,3 ROOM,345000
TAMPINES,3 ROOM,345000
TAMPINES,3 ROOM,345000
TAMPINES,3 ROOM,345000
TAMPINES,3 ROOM,345000
TAMPINES,3 ROOM,345000
TAMPINES,3 ROOM,345000
TAMPINES,3 ROOM,345000
TAMPINES,3 ROOM,345000
TAMPINES,3 ROOM,345000
TAMPINES,3 ROOM,345000
TAMPINES,3 ROOM,345000
TAMPINES,3 ROOM,345000
TAMPINES,3 ROOM,345000
TAMPINES,3 ROOM,345000
TAMPINES,3 ROOM,345000
TAMPINES,3 ROOM,345000
TAMPINES,3 ROOM,345000
TAMPINES,3 ROOM,345000
TAMPINES,3 ROOM,345000
TAMPINES,3 ROOM,345000
TAMPINES,3 ROOM,345000
TAMPINES,3 ROOM,345000
TAMPINES,3 ROOM,345000
TAMPINES,3 ROOM,345000
TAMPINES,3 ROOM,345000
TAMPINES,3 ROOM,345000
TAMPINES,3 ROOM,345000
TAMPINES,3 ROOM,344000
TAMPINES,3 ROOM,343500
TAMPINES,3 ROOM,343000
TAMPINES,3 ROOM,343000
TAMPINES,3 ROOM,343000
TAMPINES,3 ROOM,343000
TAMPINES,3 ROOM,343000
TAMPINES,3 ROOM,343000
TAMPINES,3 ROOM,342888
TAMPINES,3 ROOM,342888
JURONG EAST,3 ROOM,342000
TAMPINES,3 ROOM,342000
TAMPINES,3 ROOM,342000
TAMPINES,3 ROOM,342000
TAMPINES,3 ROOM,342000
TAMPINES,3 ROOM,342000
TAMPINES,3 ROOM,342000
TAMPINES,3 ROOM,342000
TAMPINES,3 ROOM,342000
TAMPINES,3 ROOM,342000
TAMPINES,3 ROOM,342000
TAMPINES,3 ROOM,342000
TAMPINES,3 ROOM,342000
TAMPINES,3 ROOM,342000
JURONG EAST,3 ROOM,341000
TAMPINES,3 ROOM,340500
TAMPINES,3 ROOM,340008
JURONG EAST,3 ROOM,340000
JURONG EAST,3 ROOM,340000
JURONG EAST,3 ROOM,340000
JURONG EAST,3 ROOM,340000
JURONG EAST,3 ROOM,340000
JURONG EAST,3 ROOM,340000
JURONG EAST,3 ROOM,340000
JURONG EAST,3 ROOM,340000
JURONG EAST,3 ROOM,340000
JURONG EAST,3 ROOM,340000
JURONG EAST,3 ROOM,340000
JURONG EAST,3 ROOM,340000
TAMPINES,3 ROOM,340000
TAMPINES,3 ROOM,340000
TAMPINES,3 ROOM,340000
TAMPINES,3 ROOM,340000
TAMPINES,3 ROOM,340000
TAMPINES,3 ROOM,340000
TAMPINES,3 ROOM,340000
TAMPINES,3 ROOM,340000
TAMPINES,3 ROOM,340000
TAMPINES,3 ROOM,340000
TAMPINES,3 ROOM,340000
TAMPINES,3 ROOM,340000
TAMPINES,3 ROOM,340000
TAMPINES,3 ROOM,340000
TAMPINES,3 ROOM,340000
TAMPINES,3 ROOM,340000
TAMPINES,3 ROOM,340000
TAMPINES,3 ROOM,340000
TAMPINES,3 ROOM,340000
TAMPINES,3 ROOM,340000
TAMPINES,3 ROOM,340000
TAMPINES,3 ROOM,340000
TAMPINES,3 ROOM,340000
TAMPINES,3 ROOM,340000
TAMPINES,3 ROOM,340000
TAMPINES,3 ROOM,340000
TAMPINES,3 ROOM,340000
TAMPINES,3 ROOM,340000
TAMPINES,3 ROOM,340000
TAMPINES,3 ROOM,340000
TAMPINES,3 ROOM,340000
TAMPINES,3 ROOM,340000
TAMPINES,3 ROOM,340000
TAMPINES,3 ROOM,340000
TAMPINES,3 ROOM,340000
TAMPINES,3 ROOM,340000
TAMPINES,3 ROOM,340000
TAMPINES,3 ROOM,340000
TAMPINES,3 ROOM,340000
TAMPINES,3 ROOM,340000
TAMPINES,3 ROOM,340000
TAMPINES,3 ROOM,340000
TAMPINES,3 ROOM,340000
TAMPINES,3 ROOM,340000
TAMPINES,3 ROOM,340000
TAMPINES,3 ROOM,340000
TAMPINES,3 ROOM,340000
TAMPINES,3 ROOM,340000
TAMPINES,3 ROOM,340000
TAMPINES,3 ROOM,340000
TAMPINES,3 ROOM,340000
TAMPINES,3 ROOM,340000
TAMPINES,3 ROOM,340000
TAMPINES,3 ROOM,340000
TAMPINES,3 ROOM,340000
TAMPINES,3 ROOM,340000
TAMPINES,3 ROOM,340000
TAMPINES,3 ROOM,340000
TAMPINES,3 ROOM,340000
TAMPINES,3 ROOM,340000
TAMPINES,3 ROOM,340000
TAMPINES,3 ROOM,340000
TAMPINES,3 ROOM,340000
TAMPINES,3 ROOM,340000
TAMPINES,3 ROOM,339888
JURONG EAST,3 ROOM,339000
JURONG EAST,3 ROOM,339000
JURONG EAST,3 ROOM,339000
TAMPINES,3 ROOM,339000
TAMPINES,3 ROOM,338888
JURONG EAST,3 ROOM,338000
JURONG EAST,3 ROOM,338000
JURONG EAST,3 ROOM,338000
JURONG EAST,3 ROOM,338000
JURONG EAST,3 ROOM,338000
JURONG EAST,3 ROOM,338000
TAMPINES,3 ROOM,338000
TAMPINES,3 ROOM,338000
TAMPINES,3 ROOM,338000
TAMPINES,3 ROOM,338000
TAMPINES,3 ROOM,338000
TAMPINES,3 ROOM,338000
TAMPINES,3 ROOM,338000
TAMPINES,3 ROOM,338000
TAMPINES,3 ROOM,338000
TAMPINES,3 ROOM,338000
TAMPINES,3 ROOM,338000
TAMPINES,3 ROOM,338000
TAMPINES,3 ROOM,338000
TAMPINES,3 ROOM,338000
TAMPINES,3 ROOM,338000
TAMPINES,3 ROOM,338000
TAMPINES,3 ROOM,338000
TAMPINES,3 ROOM,338000
TAMPINES,3 ROOM,338000
TAMPINES,3 ROOM,338000
TAMPINES,3 ROOM,338000
TAMPINES,3 ROOM,338000
TAMPINES,3 ROOM,338000
TAMPINES,3 ROOM,338000
TAMPINES,3 ROOM,338000
TAMPINES,3 ROOM,338000
TAMPINES,3 ROOM,338000
TAMPINES,3 ROOM,338000
TAMPINES,3 ROOM,338000
TAMPINES,3 ROOM,338000
TAMPINES,3 ROOM,338000
TAMPINES,3 ROOM,338000
TAMPINES,3 ROOM,338000
TAMPINES,3 ROOM,337500
TAMPINES,3 ROOM,337000
TAMPINES,3 ROOM,337000
TAMPINES,3 ROOM,337000
TAMPINES,3 ROOM,337000
TAMPINES,3 ROOM,336888
TAMPINES,3 ROOM,336800
JURONG EAST,3 ROOM,336000
TAMPINES,3 ROOM,336000
TAMPINES,3 ROOM,336000
TAMPINES,3 ROOM,336000
TAMPINES,3 ROOM,336000
TAMPINES,3 ROOM,336000
TAMPINES,3 ROOM,335888
JURONG EAST,3 ROOM,335000
JURONG EAST,3 ROOM,335000
JURONG EAST,3 ROOM,335000
JURONG EAST,3 ROOM,335000
JURONG EAST,3 ROOM,335000
JURONG EAST,3 ROOM,335000
JURONG EAST,3 ROOM,335000
JURONG EAST,3 ROOM,335000
JURONG EAST,3 ROOM,335000
JURONG EAST,3 ROOM,335000
TAMPINES,3 ROOM,335000
TAMPINES,3 ROOM,335000
TAMPINES,3 ROOM,335000
TAMPINES,3 ROOM,335000
TAMPINES,3 ROOM,335000
TAMPINES,3 ROOM,335000
TAMPINES,3 ROOM,335000
TAMPINES,3 ROOM,335000
TAMPINES,3 ROOM,335000
TAMPINES,3 ROOM,335000
TAMPINES,3 ROOM,335000
TAMPINES,3 ROOM,335000
TAMPINES,3 ROOM,335000
TAMPINES,3 ROOM,335000
TAMPINES,3 ROOM,335000
TAMPINES,3 ROOM,335000
TAMPINES,3 ROOM,335000
TAMPINES,3 ROOM,335000
TAMPINES,3 ROOM,335000
TAMPINES,3 ROOM,335000
TAMPINES,3 ROOM,335000
TAMPINES,3 ROOM,335000
TAMPINES,3 ROOM,335000
TAMPINES,3 ROOM,335000
TAMPINES,3 ROOM,335000
TAMPINES,3 ROOM,335000
TAMPINES,3 ROOM,335000
TAMPINES,3 ROOM,335000
TAMPINES,3 ROOM,335000
TAMPINES,3 ROOM,335000
TAMPINES,3 ROOM,335000
TAMPINES,3 ROOM,335000
TAMPINES,3 ROOM,335000
TAMPINES,3 ROOM,335000
TAMPINES,3 ROOM,335000
TAMPINES,3 ROOM,335000
TAMPINES,3 ROOM,335000
TAMPINES,3 ROOM,335000
TAMPINES,3 ROOM,335000
TAMPINES,3 ROOM,335000
TAMPINES,3 ROOM,335000
TAMPINES,3 ROOM,335000
TAMPINES,3 ROOM,335000
TAMPINES,3 ROOM,335000
TAMPINES,3 ROOM,335000
TAMPINES,3 ROOM,335000
JURONG EAST,3 ROOM,333000
JURONG EAST,3 ROOM,333000
JURONG EAST,3 ROOM,333000
JURONG EAST,3 ROOM,333000
TAMPINES,3 ROOM,333000
TAMPINES,3 ROOM,333000
TAMPINES,3 ROOM,333000
TAMPINES,3 ROOM,333000
TAMPINES,3 ROOM,333000
TAMPINES,3 ROOM,333000
TAMPINES,3 ROOM,333000
TAMPINES,3 ROOM,333000
TAMPINES,3 ROOM,333000
TAMPINES,3 ROOM,333000
TAMPINES,3 ROOM,333000
TAMPINES,3 ROOM,333000
TAMPINES,3 ROOM,333000
TAMPINES,3 ROOM,333000
TAMPINES,3 ROOM,332000
TAMPINES,3 ROOM,332000
TAMPINES,3 ROOM,332000
TAMPINES,3 ROOM,332000
TAMPINES,3 ROOM,332000
TAMPINES,3 ROOM,332000
TAMPINES,3 ROOM,332000
TAMPINES,3 ROOM,332000
TAMPINES,3 ROOM,332000
TAMPINES,3 ROOM,332000
TAMPINES,3 ROOM,332000
TAMPINES,3 ROOM,332000
JURONG EAST,3 ROOM,331000
JURONG EAST,3 ROOM,331000
TAMPINES,3 ROOM,331000
TAMPINES,3 ROOM,330888
JURONG EAST,3 ROOM,330000
JURONG EAST,3 ROOM,330000
JURONG EAST,3 ROOM,330000
JURONG EAST,3 ROOM,330000
JURONG EAST,3 ROOM,330000
JURONG EAST,3 ROOM,330000
JURONG EAST,3 ROOM,330000
JURONG EAST,3 ROOM,330000
JURONG EAST,3 ROOM,330000
JURONG EAST,3 ROOM,330000
JURONG EAST,3 ROOM,330000
JURONG EAST,3 ROOM,330000
JURONG EAST,3 ROOM,330000
JURONG EAST,3 ROOM,330000
JURONG EAST,3 ROOM,330000
JURONG EAST,3 ROOM,330000
JURONG EAST,3 ROOM,330000
JURONG EAST,3 ROOM,330000
JURONG EAST,3 ROOM,330000
TAMPINES,3 ROOM,330000
TAMPINES,3 ROOM,330000
TAMPINES,3 ROOM,330000
TAMPINES,3 ROOM,330000
TAMPINES,3 ROOM,330000
TAMPINES,3 ROOM,330000
TAMPINES,3 ROOM,330000
TAMPINES,3 ROOM,330000
TAMPINES,3 ROOM,330000
TAMPINES,3 ROOM,330000
TAMPINES,3 ROOM,330000
TAMPINES,3 ROOM,330000
TAMPINES,3 ROOM,330000
TAMPINES,3 ROOM,330000
TAMPINES,3 ROOM,330000
TAMPINES,3 ROOM,330000
TAMPINES,3 ROOM,330000
TAMPINES,3 ROOM,330000
TAMPINES,3 ROOM,330000
TAMPINES,3 ROOM,330000
TAMPINES,3 ROOM,330000
TAMPINES,3 ROOM,330000
TAMPINES,3 ROOM,330000
TAMPINES,3 ROOM,330000
TAMPINES,3 ROOM,330000
TAMPINES,3 ROOM,330000
TAMPINES,3 ROOM,330000
TAMPINES,3 ROOM,330000
TAMPINES,3 ROOM,330000
TAMPINES,3 ROOM,330000
TAMPINES,3 ROOM,330000
TAMPINES,3 ROOM,330000
TAMPINES,3 ROOM,330000
TAMPINES,3 ROOM,330000
TAMPINES,3 ROOM,330000
TAMPINES,3 ROOM,330000
TAMPINES,3 ROOM,330000
TAMPINES,3 ROOM,330000
TAMPINES,3 ROOM,330000
TAMPINES,3 ROOM,330000
TAMPINES,3 ROOM,330000
TAMPINES,3 ROOM,330000
TAMPINES,3 ROOM,330000
TAMPINES,3 ROOM,330000
TAMPINES,3 ROOM,330000
TAMPINES,3 ROOM,330000
TAMPINES,3 ROOM,330000
TAMPINES,3 ROOM,330000
TAMPINES,3 ROOM,330000
TAMPINES,3 ROOM,330000
TAMPINES,3 ROOM,330000
TAMPINES,3 ROOM,330000
TAMPINES,3 ROOM,330000
TAMPINES,3 ROOM,330000
TAMPINES,3 ROOM,330000
TAMPINES,3 ROOM,330000
TAMPINES,3 ROOM,330000
TAMPINES,3 ROOM,330000
TAMPINES,3 ROOM,330000
TAMPINES,3 ROOM,330000
TAMPINES,3 ROOM,330000
TAMPINES,3 ROOM,330000
TAMPINES,3 ROOM,330000
TAMPINES,3 ROOM,330000
TAMPINES,3 ROOM,330000
TAMPINES,3 ROOM,330000
TAMPINES,3 ROOM,330000
JURONG EAST,3 ROOM,329000
TAMPINES,3 ROOM,329000
TAMPINES,3 ROOM,329000
TAMPINES,3 ROOM,328888
TAMPINES,3 ROOM,328800
JURONG EAST,3 ROOM,328000
JURONG EAST,3 ROOM,328000
JURONG EAST,3 ROOM,328000
JURONG EAST,3 ROOM,328000
JURONG EAST,3 ROOM,328000
JURONG EAST,3 ROOM,328000
JURONG EAST,3 ROOM,328000
TAMPINES,3 ROOM,328000
TAMPINES,3 ROOM,328000
TAMPINES,3 ROOM,328000
TAMPINES,3 ROOM,328000
TAMPINES,3 ROOM,328000
TAMPINES,3 ROOM,328000
TAMPINES,3 ROOM,328000
TAMPINES,3 ROOM,328000
TAMPINES,3 ROOM,328000
TAMPINES,3 ROOM,328000
TAMPINES,3 ROOM,328000
TAMPINES,3 ROOM,328000
TAMPINES,3 ROOM,328000
TAMPINES,3 ROOM,328000
TAMPINES,3 ROOM,328000
TAMPINES,3 ROOM,328000
TAMPINES,3 ROOM,328000
TAMPINES,3 ROOM,328000
TAMPINES,3 ROOM,328000
TAMPINES,3 ROOM,328000
TAMPINES,3 ROOM,328000
TAMPINES,3 ROOM,328000
TAMPINES,3 ROOM,328000
TAMPINES,3 ROOM,328000
TAMPINES,3 ROOM,328000
JURONG EAST,3 ROOM,327500
JURONG EAST,3 ROOM,327000
JURONG EAST,3 ROOM,327000
JURONG EAST,3 ROOM,327000
TAMPINES,3 ROOM,327000
TAMPINES,3 ROOM,327000
JURONG EAST,3 ROOM,326800
TAMPINES,3 ROOM,326000
TAMPINES,3 ROOM,326000
TAMPINES,3 ROOM,326000
TAMPINES,3 ROOM,326000
TAMPINES,3 ROOM,326000
TAMPINES,3 ROOM,326000
JURONG EAST,3 ROOM,325888
JURONG EAST,3 ROOM,325000
JURONG EAST,3 ROOM,325000
JURONG EAST,3 ROOM,325000
JURONG EAST,3 ROOM,325000
JURONG EAST,3 ROOM,325000
JURONG EAST,3 ROOM,325000
JURONG EAST,3 ROOM,325000
JURONG EAST,3 ROOM,325000
JURONG EAST,3 ROOM,325000
JURONG EAST,3 ROOM,325000
JURONG EAST,3 ROOM,325000
JURONG EAST,3 ROOM,325000
JURONG EAST,3 ROOM,325000
TAMPINES,3 ROOM,325000
TAMPINES,3 ROOM,325000
TAMPINES,3 ROOM,325000
TAMPINES,3 ROOM,325000
TAMPINES,3 ROOM,325000
TAMPINES,3 ROOM,325000
TAMPINES,3 ROOM,325000
TAMPINES,3 ROOM,325000
TAMPINES,3 ROOM,325000
TAMPINES,3 ROOM,325000
TAMPINES,3 ROOM,325000
TAMPINES,3 ROOM,325000
TAMPINES,3 ROOM,325000
TAMPINES,3 ROOM,325000
TAMPINES,3 ROOM,325000
TAMPINES,3 ROOM,325000
TAMPINES,3 ROOM,325000
TAMPINES,3 ROOM,325000
TAMPINES,3 ROOM,325000
TAMPINES,3 ROOM,325000
TAMPINES,3 ROOM,325000
TAMPINES,3 ROOM,325000
TAMPINES,3 ROOM,325000
TAMPINES,3 ROOM,325000
TAMPINES,3 ROOM,325000
TAMPINES,3 ROOM,325000
TAMPINES,3 ROOM,325000
TAMPINES,3 ROOM,325000
TAMPINES,3 ROOM,325000
TAMPINES,3 ROOM,325000
TAMPINES,3 ROOM,325000
TAMPINES,3 ROOM,325000
TAMPINES,3 ROOM,325000
TAMPINES,3 ROOM,325000
TAMPINES,3 ROOM,325000
TAMPINES,3 ROOM,325000
TAMPINES,3 ROOM,325000
TAMPINES,3 ROOM,325000
TAMPINES,3 ROOM,325000
TAMPINES,3 ROOM,325000
TAMPINES,3 ROOM,325000
TAMPINES,3 ROOM,325000
TAMPINES,3 ROOM,325000
TAMPINES,3 ROOM,325000
TAMPINES,3 ROOM,325000
TAMPINES,3 ROOM,325000
TAMPINES,3 ROOM,325000
TAMPINES,3 ROOM,325000
TAMPINES,3 ROOM,325000
TAMPINES,3 ROOM,325000
TAMPINES,3 ROOM,325000
TAMPINES,3 ROOM,325000
TAMPINES,3 ROOM,325000
TAMPINES,3 ROOM,325000
TAMPINES,3 ROOM,325000
TAMPINES,3 ROOM,325000
TAMPINES,3 ROOM,325000
TAMPINES,3 ROOM,325000
TAMPINES,3 ROOM,325000
TAMPINES,3 ROOM,325000
TAMPINES,3 ROOM,325000
TAMPINES,3 ROOM,325000
TAMPINES,3 ROOM,325000
JURONG EAST,3 ROOM,324000
TAMPINES,3 ROOM,324000
TAMPINES,3 ROOM,324000
TAMPINES,3 ROOM,323500
JURONG EAST,3 ROOM,323000
JURONG EAST,3 ROOM,323000
TAMPINES,3 ROOM,323000
TAMPINES,3 ROOM,323000
TAMPINES,3 ROOM,323000
TAMPINES,3 ROOM,323000
TAMPINES,3 ROOM,323000
TAMPINES,3 ROOM,323000
TAMPINES,3 ROOM,322900
TAMPINES,3 ROOM,322888
TAMPINES,3 ROOM,322888
TAMPINES,3 ROOM,322888
JURONG EAST,3 ROOM,322000
TAMPINES,3 ROOM,322000
TAMPINES,3 ROOM,322000
TAMPINES,3 ROOM,322000
TAMPINES,3 ROOM,322000
TAMPINES,3 ROOM,322000
TAMPINES,3 ROOM,322000
JURONG EAST,3 ROOM,321888
TAMPINES,3 ROOM,321800
JURONG EAST,3 ROOM,321000
JURONG EAST,3 ROOM,321000
TAMPINES,3 ROOM,321000
TAMPINES,3 ROOM,321000
TAMPINES,3 ROOM,321000
TAMPINES,3 ROOM,321000
TAMPINES,3 ROOM,321000
TAMPINES,3 ROOM,321000
TAMPINES,3 ROOM,321000
TAMPINES,3 ROOM,320888
JURONG EAST,3 ROOM,320000
JURONG EAST,3 ROOM,320000
JURONG EAST,3 ROOM,320000
JURONG EAST,3 ROOM,320000
JURONG EAST,3 ROOM,320000
JURONG EAST,3 ROOM,320000
JURONG EAST,3 ROOM,320000
JURONG EAST,3 ROOM,320000
JURONG EAST,3 ROOM,320000
JURONG EAST,3 ROOM,320000
JURONG EAST,3 ROOM,320000
JURONG EAST,3 ROOM,320000
JURONG EAST,3 ROOM,320000
JURONG EAST,3 ROOM,320000
JURONG EAST,3 ROOM,320000
JURONG EAST,3 ROOM,320000
JURONG EAST,3 ROOM,320000
JURONG EAST,3 ROOM,320000
JURONG EAST,3 ROOM,320000
JURONG EAST,3 ROOM,320000
JURONG EAST,3 ROOM,320000
JURONG EAST,3 ROOM,320000
JURONG EAST,3 ROOM,320000
JURONG EAST,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
TAMPINES,3 ROOM,320000
JURONG EAST,3 ROOM,319000
JURONG EAST,3 ROOM,319000
TAMPINES,3 ROOM,319000
TAMPINES,3 ROOM,319000
TAMPINES,3 ROOM,319000
TAMPINES,3 ROOM,319000
TAMPINES,3 ROOM,318888
TAMPINES,3 ROOM,318668
JURONG EAST,3 ROOM,318500
TAMPINES,3 ROOM,318500
JURONG EAST,3 ROOM,318000
JURONG EAST,3 ROOM,318000
JURONG EAST,3 ROOM,318000
JURONG EAST,3 ROOM,318000
JURONG EAST,3 ROOM,318000
JURONG EAST,3 ROOM,318000
TAMPINES,3 ROOM,318000
TAMPINES,3 ROOM,318000
TAMPINES,3 ROOM,318000
TAMPINES,3 ROOM,318000
TAMPINES,3 ROOM,318000
TAMPINES,3 ROOM,318000
TAMPINES,3 ROOM,318000
TAMPINES,3 ROOM,318000
TAMPINES,3 ROOM,318000
TAMPINES,3 ROOM,318000
TAMPINES,3 ROOM,318000
TAMPINES,3 ROOM,318000
TAMPINES,3 ROOM,318000
TAMPINES,3 ROOM,318000
TAMPINES,3 ROOM,318000
TAMPINES,3 ROOM,318000
TAMPINES,3 ROOM,318000
TAMPINES,3 ROOM,318000
TAMPINES,3 ROOM,318000
TAMPINES,3 ROOM,318000
TAMPINES,3 ROOM,318000
TAMPINES,3 ROOM,318000
TAMPINES,3 ROOM,318000
TAMPINES,3 ROOM,318000
TAMPINES,3 ROOM,318000
TAMPINES,3 ROOM,318000
TAMPINES,3 ROOM,318000
TAMPINES,3 ROOM,318000
TAMPINES,3 ROOM,318000
TAMPINES,3 ROOM,318000
TAMPINES,3 ROOM,318000
TAMPINES,3 ROOM,318000
JURONG EAST,3 ROOM,317000
JURONG EAST,3 ROOM,317000
JURONG EAST,3 ROOM,317000
JURONG EAST,3 ROOM,317000
TAMPINES,3 ROOM,317000
TAMPINES,3 ROOM,317000
TAMPINES,3 ROOM,317000
TAMPINES,3 ROOM,317000
TAMPINES,3 ROOM,317000
TAMPINES,3 ROOM,317000
TAMPINES,3 ROOM,317000
TAMPINES,3 ROOM,317000
TAMPINES,3 ROOM,316888
TAMPINES,3 ROOM,316888
TAMPINES,3 ROOM,316500
JURONG EAST,3 ROOM,316000
JURONG EAST,3 ROOM,316000
TAMPINES,3 ROOM,316000
TAMPINES,3 ROOM,315888
JURONG EAST,3 ROOM,315000
JURONG EAST,3 ROOM,315000
JURONG EAST,3 ROOM,315000
JURONG EAST,3 ROOM,315000
JURONG EAST,3 ROOM,315000
JURONG EAST,3 ROOM,315000
JURONG EAST,3 ROOM,315000
JURONG EAST,3 ROOM,315000
JURONG EAST,3 ROOM,315000
JURONG EAST,3 ROOM,315000
JURONG EAST,3 ROOM,315000
JURONG EAST,3 ROOM,315000
JURONG EAST,3 ROOM,315000
JURONG EAST,3 ROOM,315000
JURONG EAST,3 ROOM,315000
JURONG EAST,3 ROOM,315000
JURONG EAST,3 ROOM,315000
TAMPINES,3 ROOM,315000
TAMPINES,3 ROOM,315000
TAMPINES,3 ROOM,315000
TAMPINES,3 ROOM,315000
TAMPINES,3 ROOM,315000
TAMPINES,3 ROOM,315000
TAMPINES,3 ROOM,315000
TAMPINES,3 ROOM,315000
TAMPINES,3 ROOM,315000
TAMPINES,3 ROOM,315000
TAMPINES,3 ROOM,315000
TAMPINES,3 ROOM,315000
TAMPINES,3 ROOM,315000
TAMPINES,3 ROOM,315000
TAMPINES,3 ROOM,315000
TAMPINES,3 ROOM,315000
TAMPINES,3 ROOM,315000
TAMPINES,3 ROOM,315000
TAMPINES,3 ROOM,315000
TAMPINES,3 ROOM,315000
TAMPINES,3 ROOM,315000
TAMPINES,3 ROOM,315000
TAMPINES,3 ROOM,315000
TAMPINES,3 ROOM,315000
TAMPINES,3 ROOM,315000
TAMPINES,3 ROOM,315000
TAMPINES,3 ROOM,315000
TAMPINES,3 ROOM,315000
TAMPINES,3 ROOM,315000
TAMPINES,3 ROOM,315000
TAMPINES,3 ROOM,315000
TAMPINES,3 ROOM,315000
TAMPINES,3 ROOM,315000
TAMPINES,3 ROOM,315000
TAMPINES,3 ROOM,315000
TAMPINES,3 ROOM,315000
TAMPINES,3 ROOM,315000
TAMPINES,3 ROOM,315000
TAMPINES,3 ROOM,315000
TAMPINES,3 ROOM,315000
TAMPINES,3 ROOM,315000
TAMPINES,3 ROOM,315000
TAMPINES,3 ROOM,315000
TAMPINES,3 ROOM,315000
TAMPINES,3 ROOM,315000
TAMPINES,3 ROOM,315000
TAMPINES,3 ROOM,315000
TAMPINES,3 ROOM,315000
TAMPINES,3 ROOM,315000
TAMPINES,3 ROOM,315000
TAMPINES,3 ROOM,315000
TAMPINES,3 ROOM,315000
TAMPINES,3 ROOM,315000
TAMPINES,3 ROOM,315000
TAMPINES,3 ROOM,315000
TAMPINES,3 ROOM,315000
TAMPINES,3 ROOM,315000
TAMPINES,3 ROOM,315000
TAMPINES,3 ROOM,315000
TAMPINES,3 ROOM,315000
TAMPINES,3 ROOM,315000
TAMPINES,3 ROOM,315000
TAMPINES,3 ROOM,315000
TAMPINES,3 ROOM,315000
TAMPINES,3 ROOM,315000
TAMPINES,3 ROOM,315000
TAMPINES,3 ROOM,314000
TAMPINES,3 ROOM,314000
TAMPINES,3 ROOM,314000
TAMPINES,3 ROOM,314000
TAMPINES,3 ROOM,313800
TAMPINES,3 ROOM,313800
JURONG EAST,3 ROOM,313000
JURONG EAST,3 ROOM,313000
TAMPINES,3 ROOM,313000
TAMPINES,3 ROOM,313000
TAMPINES,3 ROOM,313000
TAMPINES,3 ROOM,313000
TAMPINES,3 ROOM,313000
TAMPINES,3 ROOM,313000
TAMPINES,3 ROOM,313000
TAMPINES,3 ROOM,313000
